%TITLE%
 50p3N5p4Wmw  231227/1300 

   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
  986.10,     200.00,    12.82,    10.32,   0.00,   0.00 
  958.60,     500.00,    10.94,     8.47,   0.00,   0.00 
  931.50,     700.00,     9.35,     6.91,   0.00,   0.00 
  904.90,    1000.00,     7.85,     5.43,   0.00,   0.00 
  878.60,    1250.00,     6.55,     4.15,   0.00,   0.00 
  852.80,    1500.00,     5.43,     3.05,   0.00,   0.00 
  827.40,    1750.00,     4.49,     2.13,   0.00,   0.00 
  802.40,    2000.00,     3.44,     1.11,   0.00,   0.00 
  777.80,    2250.00,     2.26,    -0.06,   0.00,   0.00 
  753.60,    2500.00,     0.93,    -1.37,   0.00,   0.00 
  729.90,    2750.00,    -0.51,    -2.79,   0.00,   0.00 
  706.60,    3000.00,    -1.99,    -4.24,   0.00,   0.00 
  683.70,    3200.00,    -3.52,    -5.75,   0.00,   0.00 
  661.20,    3500.00,    -5.12,    -7.32,   0.00,   0.00 
  639.10,    3700.00,    -6.74,    -8.93,   0.00,   0.00 
  617.50,    4000.00,    -8.43,   -10.56,   0.00,   0.00 
  596.30,    4250.00,   -10.17,   -12.28,   0.00,   0.00 
  575.50,    4500.00,   -11.90,   -13.98,   0.00,   0.00 
  555.20,    4800.00,   -13.67,   -15.71,   0.00,   0.00 
  535.20,    5000.00,   -15.46,   -17.48,   0.00,   0.00 
  515.70,    5500.00,   -17.32,   -19.29,   0.00,   0.00 
  496.60,    5700.00,   -19.23,   -21.16,   0.00,   0.00 
  478.00,    6000.00,   -21.18,   -23.08,   0.00,   0.00 
  459.70,    6200.00,   -23.18,   -25.04,   0.00,   0.00 
  441.90,    6500.00,   -25.21,   -27.03,   0.00,   0.00 
  424.50,    6750.00,   -27.31,   -29.06,   0.00,   0.00 
  407.50,    7000.00,   -29.52,   -31.30,   0.00,   0.00 
  390.90,    7500.00,   -31.76,   -33.61,   0.00,   0.00 
  374.70,    7700.00,   -34.06,   -36.04,   0.00,   0.00 
  359.00,    8000.00,   -36.38,   -38.55,   0.00,   0.00 
  343.60,    8250.00,   -38.71,   -41.18,   0.00,   0.00 
  328.70,    8500.00,   -41.02,   -43.95,   0.00,   0.00 
  314.10,    8800.00,   -43.24,   -46.71,   0.00,   0.00 
  300.00,    9000.00,   -45.56,   -49.63,   0.00,   0.00 
  286.30,    9500.00,   -47.96,   -52.63,   0.00,   0.00 
  272.90,    9800.00,   -50.35,   -55.64,   0.00,   0.00 
  260.00,   10000.00,   -52.73,   -58.70,   0.00,   0.00 
  247.40,   10500.00,   -55.04,   -61.80,   0.00,   0.00 
  235.20,   10750.00,   -57.15,   -64.75,   0.00,   0.00 
  223.40,   11000.00,   -59.13,   -67.71,   0.00,   0.00 
  212.00,   11500.00,   -60.90,   -70.36,   0.00,   0.00 
  201.00,   11750.00,   -62.35,   -72.85,   0.00,   0.00 
  190.30,   12000.00,   -63.09,   -74.75,   0.00,   0.00 
  180.00,   12500.00,   -63.48,   -76.37,   0.00,   0.00 
  170.10,   13000.00,   -63.62,   -77.81,   0.00,   0.00 
  160.50,   13250.00,   -63.56,   -79.13,   0.00,   0.00 
  151.30,   13500.00,   -63.27,   -80.26,   0.00,   0.00 
  142.40,   14000.00,   -63.09,   -81.24,   0.00,   0.00 
  133.80,   14500.00,   -63.23,   -82.14,   0.00,   0.00 
  125.60,   15000.00,   -63.67,   -82.98,   0.00,   0.00 
  117.80,   15250.00,   -64.21,   -83.74,   0.00,   0.00 
  110.20,   15500.00,   -64.77,   -84.44,   0.00,   0.00 
  103.00,   16000.00,   -65.27,   -85.04,   0.00,   0.00   
%END%
